"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"PCDHGA12","ENSG00000253159",0.204351149449241,2.42824394161658,0.00752053218299682,0.0631430690796677,"UP",2.71094374795175
"ELAVL2","ENSG00000107105",-0.216630876943213,4.16089972301375,0.00656288096726423,0.0589935513417561,"DOWN",-2.75814440057113
"KIF12","ENSG00000136883",-0.284481768167818,1.52168835048341,0.00854561091627624,0.0676765945538383,"DOWN",-2.66611037968364
"ARID3B","ENSG00000179361",0.139717083702892,1.03876353686928,0.0087957051158676,0.0688214961971118,"UP",2.65591322917453
"GPR37L1","ENSG00000170075",0.169563005694955,4.39905791749604,0.0066889130803818,0.0596696161013888,"UP",2.7515883199075
"CASP10","ENSG00000003400",0.189291669629396,0.965415955823468,0.00881411481749454,0.0688673920780976,"UP",2.65517299146007
"PRKDC","ENSG00000253729",-0.0459798097241837,4.3297984050771,0.00665482811320261,0.0594852707906314,"NONE",-2.75335024514479
"TDRKH","ENSG00000182134",-0.114031327813958,2.67704364172655,0.00720503994793652,0.06181226131096,"NONE",-2.725859335434
"C16orf58","ENSG00000140688",-0.121790832470734,3.61786866831374,0.00652791388555212,0.0588016613907184,"NONE",-2.75998362691915
"MITF","ENSG00000187098",0.148169371185963,1.78893175450098,0.00843378546361508,0.0672141439910117,"UP",2.67075733780053
"PLCL2","ENSG00000154822",-0.130371876476282,3.58568948698892,0.00656202809891883,0.0589935513417561,"NONE",-2.75818915436255
"KDM6B","ENSG00000132510",0.18521300679791,2.03966098167926,0.00820762928605746,0.0663521174873848,"UP",2.68032807413628
"","ENSG00000272341",-0.16556800932216,1.99025696231299,0.00834221217906513,0.0668993799490251,"DOWN",-2.67460435850528
"ACTR10","ENSG00000131966",-0.0974765079839854,3.82400826432353,0.00656728849332011,0.0589935513417561,"NONE",-2.75791320228401
"MIR3622A","ENSG00000279302",0.247913417338765,2.03498747423108,0.00829133463245511,0.0667313431316234,"UP",2.67675826374953
"TFPT","ENSG00000105619",-0.115418167049524,3.48410830561585,0.00660505350058286,0.0591699688455068,"NONE",-2.75593798467226
"ILDR2","ENSG00000143195",-0.111450853247866,3.14994565120255,0.00676702232269989,0.059976473315671,"NONE",-2.74758124142603
"KHDRBS3","ENSG00000131773",-0.172398141101517,3.62009033554388,0.006579964061278,0.0590099853891096,"DOWN",-2.7572490859187
"","ENSG00000259644",0.15564372527738,2.14866817852358,0.00818905194249502,0.0662427422591204,"UP",2.6811248098909
"LAMP1","ENSG00000185896",0.102848042308917,4.38810158001295,0.00675941143013912,0.059976473315671,"NONE",2.74796983525865
"RN7SL277P","ENSG00000240490",-0.648118743639881,1.54428154929706,0.00839985189751528,0.0670755296826049,"DOWN",-2.67217847445898
"MYH14","ENSG00000105357",0.123458880118044,2.4809958792633,0.00766064544535996,0.0638887258728372,"NONE",2.70450067401169
"ASUN","ENSG00000064102",0.101680580775424,2.77259795612212,0.00719590544090074,0.06181226131096,"NONE",2.72629994695562
"","ENSG00000279668",-0.187028381895711,1.03309311266644,0.00897891190337698,0.0696217577610067,"DOWN",-2.64860809967084
"ARHGEF10L","ENSG00000074964",0.114543982618885,3.04614920411746,0.00695796585147162,0.0608616927265379,"NONE",2.73795971798059
"","ENSG00000270728",0.153585853725786,2.32777685564101,0.00798653878851704,0.0654727705204295,"UP",2.68991777580217
"TAF10","ENSG00000166337",-0.0921066877683985,2.47595172805626,0.00766506503099453,0.0638887258728372,"NONE",-2.70429918209312
"PORCN","ENSG00000102312",-0.107225496116901,3.07976638485134,0.0069019349432354,0.0604688041564617,"NONE",-2.74075797844045
"LNPK","ENSG00000144320",-0.0702187719391825,3.47331892313832,0.00669738614739274,0.0596696161013888,"NONE",-2.7511515945901
