"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"SESTD1","ENSG00000187231",-0.0893739966370328,2.96342976035343,0.0131336686756849,0.0352003840935994,"NONE"
"SNX30","ENSG00000148158",-0.107608920474725,3.01820149191544,0.0130512141469545,0.0350172418015176,"NONE"
"OSBPL3","ENSG00000070882",-0.130671470351428,0.760726814899484,0.0181477550936337,0.0459323704653776,"NONE"
"PWWP2A","ENSG00000170234",-0.0694721756688814,2.72951776046147,0.0138649501166792,0.0367108885480303,"NONE"
"ILF3","ENSG00000129351",-0.0395498878246783,4.05854928513237,0.0126380678282328,0.0340869148289311,"NONE"
"PLLP","ENSG00000102934",-0.219962987093733,2.6386587656929,0.0144520348764893,0.0379446774631825,"DOWN"
"CFAP43","ENSG00000197748",-0.131284381957403,0.431752012187561,0.0192350480770414,0.0480975162191022,"NONE"
"TGFBR1","ENSG00000106799",0.120018981371898,2.65205839406244,0.0140685204401197,0.0371153227678159,"NONE"
"CMTM7","ENSG00000153551",0.215813545565295,0.861636408696329,0.0190875914213803,0.047763903746558,"UP"
"INA","ENSG00000148798",-0.175780344984701,5.1893254949536,0.0138664501972754,0.0367108885480303,"DOWN"
"ATP5L","ENSG00000167283",-0.070473212279353,4.12069998539758,0.0127197482058174,0.0342711501874093,"NONE"
"SHROOM3","ENSG00000138771",0.124055958659024,1.78950504598632,0.0166793321841688,0.0428484768201022,"NONE"
"ZBTB6","ENSG00000186130",0.0687161430984418,2.69858298620899,0.0139542133610514,0.036888131077676,"NONE"
"LINC00899","ENSG00000231711",-0.162319360945228,1.19191508473852,0.0189799007335477,0.0475354148216767,"DOWN"
"METTL9","ENSG00000197006",0.0726780012757255,3.31947241488536,0.0128976010082249,0.0346605198658631,"NONE"
"RPLP1","ENSG00000137818",0.101893819436385,5.66622427229769,0.0146119588539441,0.0383349833535537,"NONE"
"PTRH1","ENSG00000187024",-0.167062371368423,-0.238412733707601,0.0193211059368609,0.0482717327298145,"DOWN"
"STAG3L4","ENSG00000106610",-0.115099640689836,2.11151886087038,0.0162932578368373,0.0420775176958312,"NONE"
"","ENSG00000274627",-0.152008776876886,1.25286279289741,0.018776627221895,0.0471244033153815,"DOWN"
"TSTD1","ENSG00000215845",-0.179782585475564,2.10987041165607,0.015735782669764,0.0408486798405853,"DOWN"
"IZUMO1","ENSG00000182264",0.126658343833118,0.856170857967342,0.0185471689693996,0.0467277682669516,"NONE"
"ITIH3","ENSG00000162267",-0.153641269402357,-0.655167635275097,0.0193113390837828,0.048259907323965,"DOWN"
"NELL1","ENSG00000165973",-0.281711583671909,1.18421897770284,0.0173354993162055,0.0442518275612203,"DOWN"
"WNT4","ENSG00000162552",0.186335470155201,-0.655198150847034,0.0193422371761111,0.0482878683787881,"UP"
"DOC2A","ENSG00000149927",-0.137263519710584,3.13461647837475,0.0132732933751399,0.0354907251814688,"NONE"
"RLF","ENSG00000117000",-0.0910005443951465,2.84501377738022,0.0137356165546317,0.0364461976619622,"NONE"
"RBM48","ENSG00000127993",0.12701879530232,3.15037936892972,0.0131360303325944,0.0352011676099186,"NONE"
"REEP6","ENSG00000115255",-0.0976913818379246,2.49904829561157,0.0146371662525332,0.0383892746102132,"NONE"
"HDHD3","ENSG00000119431",0.0942970379883938,3.08549016792679,0.0131905787016676,0.0353306462437517,"NONE"
"","ENSG00000275964",-0.265125978023991,0.866174218345841,0.0191780867734294,0.0479719538692577,"DOWN"
"DNAJB9","ENSG00000128590",0.0823667878225609,3.80692623258334,0.0127880810996658,0.0344042460203092,"NONE"
"PI4K2B","ENSG00000038210",0.0916087165854464,1.46336041137977,0.0187463854385425,0.0470693376671654,"NONE"
"ZNF326","ENSG00000162664",-0.105532548331623,2.84338424986927,0.0137001239765327,0.0363917565529042,"NONE"
"NR3C1","ENSG00000113580",0.0591046184244468,3.28208325047826,0.0130194166354318,0.0349437198462181,"NONE"
"ATXN10","ENSG00000130638",-0.069291959878317,4.00657420058305,0.0128650926459396,0.0345840851770036,"NONE"
"SEPHS1P6","ENSG00000213938",-0.186548728226154,1.15161329999839,0.0186093473721076,0.0468289361164087,"DOWN"
"RWDD2A","ENSG00000013392",-0.0785021254232641,2.82131129963592,0.0138082320479088,0.0365879180534509,"NONE"
"RBM26-AS1","ENSG00000227354",-0.193864986214651,0.808277664303425,0.0196692589721747,0.0489530013717139,"DOWN"
"KCNB1","ENSG00000158445",-0.14291690755065,3.1269135285888,0.0137441725813692,0.0364632126920886,"DOWN"
"","ENSG00000270607",-0.195254450450397,1.96837486933007,0.0161975425923984,0.0418748323767916,"DOWN"
