"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"PRELP","ENSG00000188783",0.263723677979584,3.6778205339915,1.03706523763872e-05,0.002892856442349,"UP"
"CHID1","ENSG00000177830",-0.0951477119142456,3.30934893934746,1.06424348394334e-05,0.00291658727415419,"NONE"
"SETD1A","ENSG00000099381",0.0885322818168395,3.15876523118071,1.09215859356222e-05,0.00294148437759231,"NONE"
"DDX39A","ENSG00000123136",0.10690938049541,3.40632673301657,1.14957499623606e-05,0.00304364593494974,"NONE"
"PCYOX1L","ENSG00000145882",-0.253890056445306,2.798641062311,1.23325203587335e-05,0.00321077167539626,"DOWN"
"ANKRD30B","ENSG00000180777",-0.228999967230099,2.08097545457396,1.34736647003438e-05,0.00345036256203395,"DOWN"
"ZFX","ENSG00000005889",0.0788532125115127,2.89358671680289,1.39380244608453e-05,0.00349463945479452,"NONE"
"","ENSG00000270067",0.183344367973588,2.72590227100061,1.43177085402247e-05,0.00349463945479452,"UP"
"MEIS3","ENSG00000105419",-0.200478143082779,4.07305803563473,1.42681242202577e-05,0.00349463945479452,"DOWN"
"POLA1","ENSG00000101868",0.0979608291411107,2.31091544250202,1.53010213462922e-05,0.00367718853000662,"NONE"
"DDX25","ENSG00000109832",-0.142873107861825,2.99107970620035,1.57777754538066e-05,0.0037343125812714,"DOWN"
"XPO4","ENSG00000132953",-0.0821686992174384,2.47384892284972,1.7361596189027e-05,0.00387941649213069,"NONE"
"PTMS","ENSG00000159335",0.145946209055012,6.22351992520154,1.75663569641648e-05,0.00387941649213069,"UP"
"ALG13","ENSG00000101901",-0.0809887057060363,2.95066152490359,1.82299159494107e-05,0.00387941649213069,"NONE"
"SEPHS1","ENSG00000086475",0.0789488265373293,3.71234008916145,1.76494317159546e-05,0.00387941649213069,"NONE"
"CPM","ENSG00000135678",0.225178769258713,3.14565530336154,1.83776211777525e-05,0.00387941649213069,"UP"
"NUPR1","ENSG00000176046",0.363024729782394,3.54661072696058,1.81029832200252e-05,0.00387941649213069,"UP"
